SCT_ID,SCT_Code,SCT_DescriptionA_Type1,SCT_DescriptionA_Type2,SCT_DescriptionB,SCT_Semantic_Tags,SCT_Type,SCT_level
113345001,1,,Abdominopelvic structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,3,4,5,6,7,8,9"
229757002,1,,Structure of surface region of lower trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,3,4,5,6,7,8,9"
361714009,1,,Entire skin AND subcutaneous tissue,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,3,4,5,6,7,8,9"
272623003,1,,Structure of body cavity region,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,5,6,7,8,9"
278826002,1,,Structure of body internal region,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,6,7,8,9"
1231522001,1,,Structure of pelvic cross-sectional segment of trunk and/or lower limb,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,3,4,5,6,7,8,9"
416949008,1,,Abdomen and/or pelvis structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,3,4,5,6,7,8,9"
609616003,1,,Structure of abdominal segment of trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,3,4,5,6,7,8,9"
818982008,1,,Structure of abdominopelvic cross-sectional segment of trunk,"This cross-sectional segment is bounded superiorly by a virtual horizontal plane at the level of the junction between T8 and T9 (and thus also includes part of the thoracic volume below this level); and inferiorly it extends to the perineum, including the volume of the true and false pelvic cavities and part but not necessarily the entire external genitalia. The volume includes the entire transverse thickness of the body over the longitudinal extent between the superior (upper) and inferior (lower) boundaries including the skin and subcutaneous tissue. The segment relates to the projectional volume as perceived by transmissive or emissive imaging.",body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,3,4,5,6,7,8,9"
361692004,1,,Entire integumentary system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,3,4,5,6,7,8,9"
72410000,1,,Mediastinal structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9"
707862002,1,,Structure of skin and/or mucous membrane,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9"
310787001,1,,Structure of lung and/or mediastinum,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,3,4,5,6,7,8,9"
127856007,1,,Skin and/or subcutaneous tissue structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9"
59820001,1,,Vascular structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9"
278198007,1,,Entire cardiovascular system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
63337009,1,,Structure of abdominopelvic segment of trunk,"This segment relates to the volume of the trunk that is bounded by and includes: superiorly thoracic diaphragm and inferiorly the perineum and external genitalia. The volume includes the entire transverse thickness of the body over the longitudinal extent between these upper (superior) and lower (inferior) boundaries including the overlying muscles, skin and subcutaneous tissue. The segment includes the abdominopelvic cavity, contents and wall including the posterior lumbar region, the volume of the true and false pelvic cavities including the bony pelvis and pelvic wall, the entire perineum and external genitalia including skin and subcutaneous tissue.",body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
87784001,1,,Structure of soft tissue,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
43799004,1,,Thoracic cavity structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
714488006,1,,Structure of subdivision of organ system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
396328009,1,,Integumentary system part,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
278195005,1,,Entire body system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,3,4,5,6,7,8,9"
91807006,1,,Structure of body cavity subdivision,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,3,4,5,6,7,8,9"
113343008,1,,Body organ structure,"An anatomical structure that consists of the maximal set of organ parts so connected to one another that together they constitute a self-contained unit of macroscopic anatomy, distinct both morphologically and functionally from other such units. Together with other organs, an organ constitutes an organ system or a body part. An organ is divisible into organ parts but not organs (examples: femur, biceps, liver, heart, aorta, sciatic nerve, ovary).",body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9"
85756007,1,,Body tissue structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
312419003,1,,Structure of respiratory system and/or intrathoracic structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
699593001,1,,Structure of thoracic cavity and/or content,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
48075008,1,,Structure of integumentary system,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
69548008,1,,Lower body part structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
302551006,1,,Entire thorax,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
91806002,1,,Body cavity structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
91829005,1,,Structure of body compartment,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
113257007,1,,Structure of cardiovascular system,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
51185008,1,,Thoracic structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
362875007,1,,Entire lower body,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
128263001,1,,Lower body structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
699590003,1,,Structure of anatomical compartment,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
229761008,1,,Upper trunk (surface region),,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
417437006,1,,Neck and/or chest structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
2969000,1,,Body space structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
416550000,1,,Chest and/or abdomen structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
91689009,1,,Body system structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
416152001,1,,Neck and/or chest and/or abdomen structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,4,5,6,7,8,9"
699589007,1,,Structure of anatomical cluster,"Anatomical structure which has as its parts a heterogeneous collection of organs, organ parts, cells, cell parts or body part subdivisions that are adjacent to, or continuous with one another; does not constitute a cell part, cell, tissue, organ, or body part subdivision.",body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,4,5,6,7,8,9"
91721003,1,,Anatomical spatial entity,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,4,5,6,7,8,9"
278264008,1,,Surface region of trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9"
67734004,1,,Upper trunk structure,"This segment relates to the volume of the trunk that is bounded by and includes: superiorly the thoracic inlet; inferiorly the thoracic diaphragm; posteriorly the spinal column and back of the thorax; and laterally the chest wall: it contains the thoracic cavity and contents, and includes all the overlying muscles, skin and subcutaneous tissue.",body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9"
416775004,1,,Chest and/or abdomen and/or pelvis structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9"
261060002,1,,Entire body surface region,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,4,5,6,7,8,9"
416319003,1,,Structure of neck and/or chest and/or abdomen and/or pelvis,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,4,5,6,7,8,9"
816094009,1,,Structure of thoracic cross-sectional segment of trunk,This cross-sectional segment is bounded superiorly by a virtual horizontal plane at the level of the thoracic inlet (upper boundary of first thoracic (T1) vertebra) and inferiorly by a virtual horizontal plane at the level of the lower boundary of the twelfth thoracic (T12) vertebra. The segment therefore includes the entire thoracic cavity but also part of the upper abdominal volume above the virtual plane at the T12 vertebra. The volume includes the entire transverse thickness of the body over the longitudinal extent between the superior (upper) and inferior (lower) boundaries including the skin and subcutaneous tissue. The segment relates to the projectional volume as perceived by transmissive or emissive imaging.,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,4,5,6,7,8,9"
70104002,1,,Upper body part structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,4,5,6,7,8,9"
123960005,1,,Region of trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,4,5,6,7,8,9"
243928005,1,,Entire body region,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,4,5,6,7,8,9"
127947003,1,,Surface region,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,4,5,6,7,8,9"
362874006,1,,Entire upper body,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,4,5,6,7,8,9"
420473002,1,,Structure of subregion of trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,4,5,6,7,8,9"
128262006,1,,Upper body structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,4,5,6,7,8,9"
698967008,1,,Structure of material anatomical entity,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
362873000,1,,Entire body part,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
362889002,1,,Entire anatomical structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
257728006,1,,Anatomical concepts,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
38866009,1,,Body part structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
52530000,1,,Body region structure,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
91722005,1,,Physical anatomical entity,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
38266002,1,,Entire body as a whole,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
123037004,1,,Body structure,,body structure,TLC,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
262225004,1,,Entire trunk,,body structure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
442083009,1,,Anatomical or acquired body structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
91723000,1,,Anatomical structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
22943007,1,,Trunk structure,,body structure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
4421005,1,,Cell structure,,cell structure,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
1172821006,1,,Hospital care,,regime/therapy,Concept,"4,5"
781087000,1,,Medical care,,regime/therapy,Concept,"3,4,5,6,7,8"
81375008,1,,Physical assessment,,regime/therapy,Concept,"10,11,12,13,5,6,7,8,9"
243120004,1,,Regimes and therapies,,regime/therapy,Concept,"10,11,12,13,14,15,6,7,8,9"
48176007,1,,Social context,,social concept,TLC,"10,2,3,4,5,6,7,8,9"
706172005,1,,Ventilator,,physical object,Concept,1
272189001,1,,Ventilator equipment,,physical object,Concept,2
277973009,1,,Respiratory equipment,,physical object,Concept,3
23973005,1,,"Indwelling urinary catheter, device",,physical object,Concept,"1,2"
52124006,1,,"Central venous catheter, device",,physical object,Concept,"1,2"
303728004,1,,Venous catheter,,physical object,Concept,"2,3"
258623008,1,,Vascular catheter,,physical object,Concept,"3,4"
14789005,1,,"Prosthetic implant, device",,physical object,Concept,"5,6"
20568009,1,,"Urinary catheter, device",,physical object,Concept,"2,3,4"
258621005,1,,Venous cannula,,physical object,Concept,"2,3,4"
303620002,1,,Urogenital device,,physical object,Concept,"3,4,5"
53350007,1,,"Prosthesis, device",,physical object,Concept,"5,6,7"
258620006,1,,Vascular cannula,,physical object,Concept,"2,3,4,5"
83059008,1,,"Tube, device",,physical object,Concept,"4,5,6,7"
19923001,1,,"Catheter, device",,physical object,Concept,"2,3,4,5,6"
34362008,1,,Vascular device,,physical object,Concept,"2,3,4,5,6"
37759000,1,,"Surgical instrument, device",,physical object,Concept,"3,4,5,6,7"
12150006,1,,"Cannula, device",,physical object,Concept,"3,4,5,6,7"
57134006,1,,"Instrument, device",,physical object,Concept,"4,5,6,7,8"
105789008,1,,"Cannula/tube/catheter, device",,physical object,Concept,"3,4,5,6,7,8"
40388003,1,,"Implant, device",,physical object,Concept,"2,3,4,5,6,7,8,9"
65473004,1,,"Microscope, device",,physical object,Concept,"10,3,4,5,6,7,8,9"
257192006,1,,Aid to vision,,physical object,Concept,"10,11,4,5,6,7,8,9"
105794008,1,,"Scope/camera, device",,physical object,Concept,"10,11,4,5,6,7,8,9"
303634002,1,,Ophthalmological device,,physical object,Concept,"10,11,12,5,6,7,8,9"
303607000,1,,"Biomedical equipment, device",,physical object,Concept,"10,11,12,4,5,6,7,8,9"
334251007,1,,Appliance,,physical object,Concept,"10,11,12,2,3,4,5,6,7,8,9"
63653004,1,,Biomedical device,,physical object,Concept,"10,11,12,13,3,4,5,6,7,8,9"
272181003,1,,Clinical equipment and/or device,,physical object,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
49062001,1,,Device,,physical object,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
260787004,1,,Physical object,,physical object,TLC,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
255314001,1,,Progressive,,qualifier value,Concept,1
769258001,1,,Contact hypersensitivity process,,qualifier value,Concept,1
24484000,1,,Severe (severity modifier),,qualifier value,Concept,1
255297006,1,,Behavior descriptors,,qualifier value,Concept,2
43749003,1,,Severity of illness,,qualifier value,Concept,2
260372006,1,,Deficient,,qualifier value,Concept,2
103386002,1,,Transvenous approach,,qualifier value,Concept,2
272141005,1,,Severities,,qualifier value,Concept,2
297211001,1,,Transvascular approach,,qualifier value,Concept,3
258349007,1,,Grades,,qualifier value,Concept,3
769261000,1,,Non-immunoglobulin E-mediated allergic process,,qualifier value,Concept,3
264752007,1,,Grading values,,qualifier value,Concept,4
311805007,1,,Systematic surgical approaches,,qualifier value,Concept,4
272396007,1,,Ranked categories,,qualifier value,Concept,5
19939008,1,,Subacute,,qualifier value,Concept,5
62482003,1,,Low,,qualifier value,Concept,"2,3"
129269007,1,,Assisting - action,,qualifier value,Concept,"2,3"
103379005,1,,Procedural approach,,qualifier value,Concept,"4,5"
2667000,1,,Absent,,qualifier value,Concept,"1,2,3"
272519000,1,,Absence findings,,qualifier value,Concept,"2,3,4"
229059009,1,,Reports,,qualifier value,Concept,"3,4,5"
308910008,1,,Reference documentation,,qualifier value,Concept,"4,5,6"
410512000,1,,Current or specified time,,qualifier value,Concept,"1,2,3,4"
260379002,1,,Impaired,,qualifier value,Concept,"1,2,3,4"
129237003,1,,Closed approach - access,,qualifier value,Concept,"1,2,3,4"
255410009,1,,Postpartum,,qualifier value,Concept,"1,2,3,4"
281004000,1,,Visual function,,qualifier value,Concept,"1,2,3,4"
385658003,1,,Done,,qualifier value,Concept,"1,2,3,4"
426413004,1,,Closed reduction - action,,qualifier value,Concept,"1,2,3,4"
309795001,1,,Surgical access values,,qualifier value,Concept,"2,3,4,5"
472964009,1,,Allergic process,A type of immune mediated hypersensitivity process that represents the underlying mechanism of allergic conditions.,qualifier value,Concept,"2,3,4,5"
410511007,1,,Current or past (actual),,qualifier value,Concept,"2,3,4,5"
312996004,1,,Special sensory functions,,qualifier value,Concept,"2,3,4,5"
385656004,1,,Ended,,qualifier value,Concept,"2,3,4,5"
263844007,1,,Postnatal,,qualifier value,Concept,"2,3,4,5"
52101004,1,,Present,,qualifier value,Concept,"2,3,7,8"
410523001,1,,Post-starting action status,,qualifier value,Concept,"3,4,5,6"
282716004,1,,Gross motor functions,,qualifier value,Concept,"3,4,5,6"
1156671008,1,,Maternal perinatal period,,qualifier value,Concept,"3,4,5,6"
255544004,1,,Certainties,,qualifier value,Concept,"3,4,8,9"
260411009,1,,Presence findings,,qualifier value,Concept,"3,4,8,9"
371578004,1,,Perinatal period,,qualifier value,Concept,"4,5,6,7"
129339002,1,,Intubation - action,,qualifier value,Concept,"4,5,6,7"
450426006,1,,Fetal or neonatal period,,qualifier value,Concept,"5,6,7,8"
1156676003,1,,Fetal and/or neonatal period,,qualifier value,Concept,"6,7,8,9"
281302008,1,,Above reference range,,qualifier value,Concept,"1,2,3,4,5"
263654008,1,,Abnormal,,qualifier value,Concept,"1,2,3,4,5"
18307000,1,,Altered,,qualifier value,Concept,"1,2,3,4,5"
722243006,1,,Pressure (property),,qualifier value,Concept,"2,3,4,5,6"
276800000,1,,Normality findings,,qualifier value,Concept,"2,3,4,5,6"
282012006,1,,Cannulation - action,,qualifier value,Concept,"2,3,4,5,6"
719984002,1,,Cardiac process,,qualifier value,Concept,"2,3,4,5,6"
302249008,1,,Urogenital functions,,qualifier value,Concept,"3,4,5,6,7"
716234001,1,,Physiological process,,qualifier value,Concept,"3,4,5,6,7"
302252000,1,,Musculoskeletal functions and activities,,qualifier value,Concept,"4,5,6,7,8"
35105006,1,,Increased,,qualifier value,Concept,"1,2,3,4,5,6"
129427006,1,,Reduction - action,,qualifier value,Concept,"1,2,3,4,5,6"
373933003,1,,Acute onset,,qualifier value,Concept,"1,2,3,4,6,7"
1156670009,1,,Maternal pregnancy period,,qualifier value,Concept,"2,3,4,5,6,7"
303894001,1,,Structural modification,,qualifier value,Concept,"2,3,4,5,6,7"
385315009,1,,Sudden onset,,qualifier value,Concept,"2,3,4,5,7,8"
90734009,1,,Chronic,,qualifier value,Concept,"1,2,3,4,5,6,7"
472963003,1,,Hypersensitivity process,An immune or non-immune mediated pathological process that represents the underlying mechanism of hypersensitivity conditions.,qualifier value,Concept,"1,2,3,4,5,6,7"
53737009,1,,Acute,,qualifier value,Concept,"1,2,3,4,5,6,7"
410510008,1,,Temporal context value,,qualifier value,Concept,"1,2,3,4,5,6,7"
262202000,1,,Therapeutic intent,,qualifier value,Concept,"1,2,3,4,5,6,7"
288532009,1,,Context values for actions,,qualifier value,Concept,"1,2,3,4,5,6,7"
769256002,1,,Dysregulated host response,An imbalance between proinflammatory and anti-inflammatory responses to an infection.,qualifier value,Concept,"1,2,3,4,5,6,7"
123029007,1,,Single point in time,,qualifier value,Concept,"2,3,4,5,6,7,8"
726527001,1,,Weight (property),,qualifier value,Concept,"2,3,4,5,6,7,8"
272391002,1,,Measurement technique,,qualifier value,Concept,"2,3,4,5,6,7,8"
30766002,1,,Quantitative,,qualifier value,Concept,"2,3,4,5,6,7,8"
307159006,1,,Pregnancy time period,,qualifier value,Concept,"2,3,4,5,6,7,8"
118538004,1,,"Mass, a measure of quantity of matter (property)",,qualifier value,Concept,"2,3,4,5,6,7,8"
272394005,1,,Techniques values,,qualifier value,Concept,"3,4,5,6,7,8,9"
307158003,1,,Temporal periods relating to physiological functions,,qualifier value,Concept,"3,4,5,6,7,8,9"
398195001,1,,Measurement scales,,qualifier value,Concept,"3,4,5,6,7,8,9"
106239005,1,,Modifier mainly for procedure,,qualifier value,Concept,"3,4,5,6,7,8,9"
7389001,1,,Time frame,,qualifier value,Concept,"3,4,5,6,7,8,9"
118598001,1,,Property of measurement,,qualifier value,Concept,"3,4,5,6,7,8,9"
278444000,1,,Scales type,,qualifier value,Concept,"10,4,5,6,7,8,9"
129336009,1,,Implantation - action,To fix firmly or set securely or deeply in the body.,qualifier value,Concept,"2,3,4,5,6,7,8,9"
257867005,1,,Insertion - action,To put in between or into a part(s) of the body.,qualifier value,Concept,"2,3,4,5,6,7,8,9"
370139004,1,,Onsets,,qualifier value,Concept,"2,3,4,5,6,7,8,9"
272388002,1,,Techniques values,,qualifier value,Concept,"10,3,4,5,6,7,8,9"
129325002,1,,Introduction - action,To put or insert something into the body.,qualifier value,Concept,"10,3,4,5,6,7,8,9"
129447003,1,,Microscopy - action,,qualifier value,Concept,"10,3,4,5,6,7,8,9"
769247005,1,,Abnormal immune process,,qualifier value,Concept,"1,2,3,4,5,6,7,8,9"
767023003,1,,Period of life beginning after birth and ending before death,"Any period of life commencing after birth, but before death.",qualifier value,Concept,"1,2,3,4,5,6,7,8,9"
281300000,1,,Below reference range,,qualifier value,Concept,"1,2,3,4,5,6,7,8,9"
367639000,1,,Secondary malignant neoplastic process,,qualifier value,Concept,"1,2,3,4,5,6,7,8,9"
424124008,1,,Sudden onset AND/OR short duration,,qualifier value,Concept,"1,2,3,4,5,6,7,8,9"
282032007,1,,Periods of life,,qualifier value,Concept,"10,2,3,4,5,6,7,8,9"
1250004,1,,Decreased,,qualifier value,Concept,"10,2,3,4,5,6,7,8,9"
288524001,1,,Courses,,qualifier value,Concept,"10,2,3,4,5,6,7,8,9"
394844007,1,,Outside reference range,,qualifier value,Concept,"10,2,3,4,5,6,7,8,9"
129433002,1,,Inspection - action,,qualifier value,Concept,"10,11,3,4,5,6,7,8,9"
307142001,1,,Temporal periods,,qualifier value,Concept,"10,11,3,4,5,6,7,8,9"
703763000,1,,Precondition value,,qualifier value,Concept,"10,11,3,4,5,6,7,8,9"
442705008,1,,Reference range interpretation value,,qualifier value,Concept,"10,11,3,4,5,6,7,8,9"
441862004,1,,Infectious process,,qualifier value,Concept,"1,10,2,3,4,5,6,7,8,9"
129284003,1,,Surgical action,,qualifier value,Concept,"1,10,2,3,4,5,6,7,8,9"
442499005,1,,Interpretation value,,qualifier value,Concept,"10,11,12,4,5,6,7,8,9"
129432007,1,,Physical examination - action,,qualifier value,Concept,"10,11,12,13,5,6,7,8,9"
281298000,1,,Reference range comments,,qualifier value,Concept,"10,11,2,3,4,5,6,7,8,9"
308489006,1,,Pathological process,,qualifier value,Concept,"10,11,2,3,4,5,6,7,8,9"
263703002,1,,Changed status,,qualifier value,Concept,"10,11,2,3,4,5,6,7,8,9"
106234000,1,,General adjectival modifier,,qualifier value,Concept,"10,11,2,3,4,5,6,7,8,9"
272520006,1,,Degree findings,,qualifier value,Concept,"10,11,2,3,4,5,6,7,8,9"
129448008,1,,Physical assessment - action,,qualifier value,Concept,"10,11,12,13,14,6,7,8,9"
303102005,1,,Special disorder atoms,,qualifier value,Concept,"10,11,12,3,4,5,6,7,8,9"
106232001,1,,Adjectival modifier,,qualifier value,Concept,"10,11,12,3,4,5,6,7,8,9"
288533004,1,,Change values,,qualifier value,Concept,"10,11,12,3,4,5,6,7,8,9"
719982003,1,,Process,,qualifier value,Concept,"10,11,12,3,4,5,6,7,8,9"
272103003,1,,Time patterns,,qualifier value,Concept,"10,11,12,3,4,5,6,7,8,9"
360155005,1,,Assessment - action,,qualifier value,Concept,"10,11,12,13,14,15,7,8,9"
106228007,1,,"Modifier, linkage term AND/OR qualifier",,qualifier value,Concept,"10,11,12,13,4,5,6,7,8,9"
281586009,1,,Special atomic mapping values,,qualifier value,Concept,"10,11,12,13,4,5,6,7,8,9"
370227000,1,,Modifier AND/OR qualifier,,qualifier value,Concept,"10,11,12,13,4,5,6,7,8,9"
288531002,1,,Finding status values,,qualifier value,Concept,"10,11,12,13,4,5,6,7,8,9"
281296001,1,,Result comments,,qualifier value,Concept,"10,11,12,2,3,4,5,6,7,8,9"
309832006,1,,Intellectual concepts and systems,,qualifier value,Concept,"10,11,12,13,3,4,5,6,7,8,9"
260245000,1,,Findings values,,qualifier value,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
367636007,1,,Malignant neoplastic process,,qualifier value,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
129266000,1,,Measurement - action,,qualifier value,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
288529006,1,,Context values,,qualifier value,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
419661001,1,,Testing - action,,qualifier value,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
367640003,1,,Neoplastic process,,qualifier value,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
285231000,1,,Mental functions,,qualifier value,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
277739008,1,,Morphological descriptors,,qualifier value,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
282465005,1,,Physiological functions and activities,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
46197000,1,,Biological function,"Any function or property that is not mainly morphologic or structural, including both measurable and observable features and physiologic actions",qualifier value,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
182353008,1,,Side,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9"
246464006,1,,Functions,"Any function or property that is not mainly morphologic or structural, including both measurable and observable features and physiologic actions",qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9"
272424004,1,,Relative sites,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,3,4,5,6,7,8,9"
309825002,1,,Spatial and relational concepts,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,3,4,5,6,7,8,9"
